epoch;loss;val_loss
10;0.16139836609363556;0.4798582196235657
11;0.1609760820865631;0.4414263069629669
12;0.15689432621002197;0.43538135290145874
13;0.15473751723766327;0.5398830771446228
14;0.14715799689292908;0.34533339738845825
15;0.14904874563217163;0.2964983284473419
16;0.1499130129814148;0.27903395891189575
17;0.15098808705806732;0.31116870045661926
18;0.14982788264751434;0.45168742537498474
19;0.14598889648914337;0.2277485877275467
20;0.15229862928390503;0.47056862711906433
21;0.14796514809131622;0.282373309135437
22;0.1439988613128662;0.35305458307266235
23;0.14197731018066406;0.2784341871738434
24;0.14279967546463013;0.2572818994522095
25;0.14576733112335205;0.5498747229576111
26;0.1399400681257248;1.409448504447937
27;0.14055359363555908;0.23387780785560608
28;0.14456838369369507;0.6015875935554504
29;0.1452701836824417;0.39360642433166504
30;0.14134450256824493;0.19112026691436768
31;0.13426117599010468;0.21572670340538025
32;0.13028591871261597;0.2812279164791107
33;0.13069574534893036;0.20701012015342712
34;0.14056742191314697;0.4105391204357147
35;0.1328565925359726;0.40564075112342834
36;0.1303991824388504;0.1787842959165573
37;0.1351112723350525;0.22598864138126373
38;0.13176590204238892;0.4941655397415161
39;0.12526291608810425;0.29934144020080566
40;0.12145796418190002;0.3376857042312622
41;0.12066847831010818;0.4476777911186218
42;0.12037859857082367;0.19228483736515045
43;0.11385150998830795;0.43941909074783325
44;0.11857055872678757;0.18420837819576263
45;0.11729062348604202;0.1972602903842926
46;0.1109962910413742;0.17487969994544983
47;0.1167406439781189;0.20048536360263824
48;0.11254806816577911;0.16634660959243774
49;0.1131657287478447;0.2877856492996216
50;0.11223609000444412;0.3057442009449005
51;0.1084490492939949;0.20672030746936798
52;0.1095251590013504;0.24628807604312897
53;0.10549715161323547;0.30829691886901855
54;0.10534430295228958;0.4708295464515686
55;0.10567010194063187;0.42278409004211426
56;0.11335132271051407;0.1818794459104538
57;0.10672156512737274;0.1972074955701828
58;0.10385480523109436;0.21049395203590393
59;0.10547950863838196;0.26095879077911377
60;0.09954860061407089;0.213710218667984
61;0.09402374178171158;0.1506483107805252
62;0.09814891964197159;0.19062431156635284
63;0.10677339881658554;0.39122894406318665
64;0.10079225897789001;0.19337578117847443
65;0.09176509082317352;0.15730954706668854
66;0.0864783376455307;0.158543199300766
67;0.08953619748353958;0.16664600372314453
68;0.08428717404603958;0.14315146207809448
69;0.08858111500740051;0.26930591464042664
70;0.08528044819831848;0.2334798276424408
71;0.08021719753742218;0.23309189081192017
72;0.07632926851511002;0.21681326627731323
73;0.0769333466887474;0.13449625670909882
74;0.07177845388650894;0.16744837164878845
75;0.0751325860619545;0.13568808138370514
76;0.0729404091835022;0.2623744010925293
77;0.06921905279159546;0.3724319338798523
78;0.06657342612743378;0.24354353547096252
79;0.06517068296670914;0.29078036546707153
80;0.0680091604590416;0.1762010008096695
81;0.07391288131475449;0.5012436509132385
82;0.06871157884597778;0.18644028902053833
83;0.06677074730396271;0.18459133803844452
84;0.06146329268813133;0.20063085854053497
85;0.059404559433460236;0.17593041062355042
86;0.05959971249103546;0.19433923065662384
87;0.0568838007748127;0.2614534795284271
88;0.05423405021429062;0.19165180623531342
89;0.05167331546545029;0.1926029920578003
90;0.05523429811000824;0.15387529134750366
91;0.05430293083190918;0.16513067483901978
92;0.05000423267483711;0.2577557861804962
93;0.05086284503340721;0.2013908326625824
94;0.049370817840099335;0.16792690753936768
95;0.04726908728480339;0.20935581624507904
96;0.04792317375540733;0.3436211049556732
97;0.0443890243768692;0.16368232667446136
98;0.04341091588139534;0.18440555036067963
99;0.04266700893640518;0.18429668247699738
100;0.044420093297958374;0.19142355024814606
101;0.04627946764230728;0.18365421891212463
102;0.047682542353868484;0.19427581131458282
103;0.044026803225278854;0.1957029402256012
104;0.04392867907881737;0.2615608274936676
105;0.0411379374563694;0.2874145805835724
106;0.04206594079732895;0.2355974167585373
107;0.038850728422403336;0.21766380965709686
108;0.03919050097465515;0.2657902240753174
109;0.038714610040187836;0.4574786424636841
110;0.036838263273239136;0.38846585154533386
111;0.03705281764268875;0.3489273190498352
112;0.03673912584781647;0.3210825026035309
113;0.034320179373025894;0.19439561665058136
114;0.033702343702316284;0.23214873671531677
115;0.03312862291932106;0.651885986328125
116;0.03582420200109482;0.18871814012527466
117;0.033919330686330795;0.29628852009773254
118;0.031425200402736664;0.22699294984340668
119;0.029653480276465416;0.1760414093732834
120;0.03005221299827099;0.21425357460975647
121;0.028592288494110107;0.18806713819503784
122;0.029456544667482376;0.2693725526332855
123;0.0293266698718071;0.19941815733909607
124;0.029234062880277634;0.20622983574867249
125;0.02845337614417076;0.24441196024417877
126;0.03194357082247734;0.4090609848499298
127;0.03212910518050194;0.2331705540418625
128;0.030588841065764427;0.4648175537586212
129;0.029453760012984276;0.24668985605239868
130;0.027936946600675583;0.47540605068206787
131;0.025681233033537865;0.4668825566768646
132;0.0259300097823143;0.3262786567211151
133;0.025203412398695946;0.19632823765277863
134;0.02432471513748169;0.40160301327705383
135;0.02472890540957451;0.20285755395889282
136;0.02477007918059826;0.1976049393415451
137;0.0232076495885849;0.4170915484428406
138;0.02194664441049099;0.2659026086330414
139;0.021388674154877663;0.21592147648334503
140;0.021499767899513245;0.261312872171402
141;0.021023960784077644;0.26377660036087036
142;0.020042814314365387;0.20961222052574158
143;0.020166557282209396;0.21464082598686218
144;0.020032484084367752;0.21639564633369446
145;0.020271141082048416;0.44121620059013367
146;0.01984890177845955;0.21014682948589325
147;0.019006533548235893;0.22195258736610413
148;0.020510999485850334;0.22739054262638092
149;0.020127372816205025;0.2357901930809021
150;0.019703976809978485;0.34800273180007935
151;0.018505312502384186;0.25927746295928955
152;0.01869569532573223;0.314075767993927
153;0.018622849136590958;0.2932339906692505
154;0.017415637150406837;0.28716832399368286
155;0.01705765537917614;0.2431902289390564
156;0.017633141949772835;0.47178390622138977
157;0.017268847674131393;0.22302184998989105
158;0.017108196392655373;0.33746039867401123
159;0.016875676810741425;0.3003734052181244
160;0.015900850296020508;0.321872353553772
161;0.0157309640198946;0.4831063151359558
162;0.01537078246474266;0.3502746522426605
163;0.015368529595434666;0.23492637276649475
164;0.015177902765572071;0.38776955008506775
165;0.01618182100355625;0.26216864585876465
166;0.01580587401986122;0.37754857540130615
167;0.014913056045770645;0.25704261660575867
168;0.014374165795743465;0.2847166955471039
169;0.013388311490416527;0.2772538363933563
170;0.013831772841513157;0.3037704527378082
171;0.01442919485270977;0.28353655338287354
172;0.013340393081307411;0.28651371598243713
173;0.013498707674443722;0.27935725450515747
174;0.01388744730502367;0.2644610106945038
175;0.013184969313442707;0.2978300452232361
176;0.012994842603802681;0.2912823259830475
177;0.012544307857751846;0.2957332730293274
178;0.012190333567559719;0.3078141510486603
179;0.011990342289209366;0.3306196331977844
180;0.01200514193624258;0.43864792585372925
181;0.012223794125020504;0.328144907951355
182;0.011954712681472301;0.3036019802093506
183;0.012196548283100128;0.31033459305763245
184;0.012537505477666855;0.399042546749115
185;0.013623150996863842;0.5093088150024414
186;0.014096280559897423;0.4961469769477844
187;0.02144872583448887;1.0326502323150635
188;0.06868912279605865;0.5684054493904114
189;0.0883326604962349;0.51227867603302
190;0.07577614486217499;1.5826343297958374
191;0.051887501031160355;1.5586156845092773
192;0.03233133256435394;0.6748214960098267
193;0.033380404114723206;0.2856520712375641
194;0.02791302464902401;0.39336615800857544
195;0.02287796512246132;0.5720416307449341
196;0.01914944127202034;0.5098214149475098
197;0.018603147938847542;0.6222273111343384
198;0.017821934074163437;0.49447670578956604
199;0.01792875863611698;0.5661448836326599
200;0.015680663287639618;0.42283040285110474
201;0.01649083010852337;0.5655295848846436
202;0.014509450644254684;0.4410296678543091
203;0.01357823982834816;0.5908424854278564
204;0.013368189334869385;0.627502977848053
205;0.012665948830544949;0.4260016679763794
206;0.011654929257929325;0.48149001598358154
207;0.012681417167186737;0.4175945222377777
208;0.012742987833917141;0.2955332100391388
209;0.011943135410547256;0.6356498599052429
210;0.01171119324862957;0.3238631784915924
211;0.010754699818789959;0.4244651794433594
212;0.010841534473001957;0.4532215893268585
213;0.011113474145531654;0.37760064005851746
214;0.010543628595769405;0.36705729365348816
215;0.009836464188992977;0.47430315613746643
216;0.010353474877774715;0.33198270201683044
217;0.010849718935787678;0.39079463481903076
218;0.015477316454052925;0.648867666721344
219;0.040768612176179886;0.3330881595611572
220;0.0401698462665081;0.24173124134540558
221;0.05620546266436577;1.1259642839431763
222;0.04375742748379707;1.7669962644577026
223;0.03497529774904251;1.5871505737304688
224;0.022753482684493065;0.3943452537059784
225;0.02160601317882538;0.9803928136825562
226;0.01885511353611946;0.7476092576980591
227;0.01491282507777214;0.46478271484375
228;0.01300545409321785;0.5238602757453918
229;0.011602425947785378;0.395142138004303
230;0.01184407714754343;0.48421379923820496
231;0.011858338490128517;0.5507870316505432
232;0.010711760260164738;0.3569815158843994
233;0.0102204205468297;0.4323018193244934
234;0.010409324429929256;0.39603421092033386
235;0.009922399185597897;0.416716605424881
236;0.009629523381590843;0.3949981927871704
237;0.009706031531095505;0.4041804373264313
238;0.010026362724602222;0.46029067039489746
239;0.009577898308634758;0.45263805985450745
240;0.009213966317474842;0.42264190316200256
241;0.009299766272306442;0.3837117850780487
242;0.008864039555191994;0.4762372672557831
243;0.008824750781059265;0.4790304899215698
244;0.009326119907200336;0.5319654941558838
245;0.008895370177924633;0.5213304758071899
246;0.008571494370698929;0.4203307330608368
247;0.008519752882421017;0.6097169518470764
248;0.008189413696527481;0.41517552733421326
249;0.008186746388673782;0.556451678276062
250;0.008037819527089596;0.4655805826187134
251;0.0077711427584290504;0.481540709733963
252;0.007900724187493324;0.5557706952095032
253;0.007756166625767946;0.4506776034832001
254;0.007659242022782564;0.5119550824165344
255;0.00746274134144187;0.4948886036872864
256;0.007525687105953693;0.509940505027771
257;0.007449328433722258;0.5330298542976379
258;0.0076228720135986805;0.5339730978012085
259;0.007408623583614826;0.4941163659095764
260;0.007293350528925657;0.48859089612960815
261;0.0071446700021624565;0.5036917328834534
262;0.007025684230029583;0.5163588523864746
263;0.006981228478252888;0.4525130093097687
264;0.006924361456185579;0.48113030195236206
265;0.007139734458178282;0.4879678785800934
266;0.007473091594874859;0.4918404519557953
267;0.007201231084764004;0.5299006700515747
268;0.007210478652268648;0.570631742477417
269;0.006806737743318081;0.554248034954071
270;0.0066622113808989525;0.6070639491081238
271;0.006772203370928764;0.6732670664787292
272;0.006794088054448366;0.572804868221283
273;0.006960740312933922;0.505554735660553
274;0.006445742677897215;0.5162368416786194
275;0.006615825928747654;0.47156307101249695
276;0.006495420355349779;0.4738379418849945
277;0.006471560802310705;0.4843898117542267
278;0.006457799579948187;0.5437414050102234
279;0.006636561825871468;0.821658730506897
280;0.006452593952417374;0.6580226421356201
281;0.006309486459940672;0.5723899602890015
282;0.006272695027291775;0.5998495221138
283;0.006365239154547453;0.5282740592956543
284;0.0062245335429906845;0.4951585531234741
285;0.006147410254925489;0.5115822553634644
286;0.0060114008374512196;0.783033013343811
287;0.0060329558327794075;0.5557693243026733
288;0.006127285771071911;0.6399054527282715
289;0.006030180491507053;0.7190272808074951
290;0.00583341158926487;0.63714200258255
291;0.005974616389721632;0.6495972275733948
292;0.005794173572212458;0.628139853477478
293;0.005882704630494118;0.7095361351966858
294;0.0057781594805419445;0.5309466123580933
295;0.0057120840065181255;0.6439383029937744
296;0.005672484170645475;0.6453660726547241
297;0.005690448451787233;0.6714597344398499
298;0.005645377095788717;0.640760064125061
299;0.005636540707200766;0.6146861910820007
300;0.005702476482838392;0.9775989055633545
301;0.005736359860748053;0.5109849572181702
302;0.005836425349116325;0.5634064078330994
303;0.005762038286775351;0.7282785773277283
304;0.005491423420608044;0.6538044214248657
305;0.00563067477196455;0.6220138669013977
306;0.005448356736451387;0.6849443316459656
307;0.005583116784691811;0.7140529751777649
308;0.0055193169973790646;0.5619423389434814
309;0.005404151044785976;0.6648960709571838
310;0.005236425902694464;0.6499394774436951
311;0.0053522950038313866;0.6224950551986694
312;0.005357253365218639;0.6603884696960449
313;0.005175268277525902;0.6165118217468262
314;0.005204911343753338;0.7897710204124451
315;0.005474799312651157;0.6485788226127625
316;0.005268929526209831;0.5437410473823547
317;0.0053286440670490265;0.643017590045929
318;0.005356024485081434;0.8085047006607056
319;0.0051602148450911045;0.870347261428833
320;0.005162515677511692;0.7318856716156006
321;0.005113284103572369;0.7852354645729065
322;0.005085259675979614;0.7185356020927429
323;0.005194463301450014;0.6778445243835449
324;0.005067920312285423;0.638978898525238
325;0.005201703403145075;1.1839017868041992
326;0.00539354095235467;0.5876449942588806
327;0.006442981772124767;0.6622654795646667
328;0.007709477562457323;0.8043968677520752
329;0.010643365792930126;0.37839454412460327
330;0.008095061406493187;0.38977718353271484
331;0.007004179526120424;0.3486267924308777
332;0.006345550529658794;0.949106752872467
333;0.006107121706008911;0.5314898490905762
334;0.005836440250277519;0.8488433957099915
335;0.005583267658948898;0.8488132357597351
336;0.0052327788434922695;0.7296836972236633
337;0.0054408167488873005;0.4661668837070465
338;0.005371021572500467;0.8465115427970886
339;0.005289107095450163;0.6028504967689514
340;0.0050637261010706425;0.7017530202865601
341;0.0049505275674164295;0.5844653844833374
342;0.004984491039067507;0.6803349256515503
343;0.0047589256428182125;0.7990242838859558
344;0.004713776521384716;0.9993395805358887
345;0.004635713528841734;0.6370378732681274
346;0.00464678043499589;0.738864004611969
347;0.004745062906295061;0.7723721265792847
348;0.004672840237617493;0.6520974040031433
349;0.004553566221147776;0.7830770015716553
350;0.004639146383851767;0.6799430847167969
351;0.004561794456094503;0.7791787981987
352;0.004740193951874971;0.6921005249023438
353;0.004537999164313078;0.800781786441803
354;0.004556363448500633;0.610226035118103
355;0.004530487582087517;0.6431138515472412
356;0.004437980707734823;0.8159413933753967
357;0.004381140228360891;0.6636501550674438
358;0.004727501422166824;0.9781951904296875
359;0.00537830637767911;0.4809614419937134
360;0.005305375903844833;0.9565427303314209
361;0.0048337578773498535;0.5193992257118225
362;0.00467142928391695;0.598802924156189
363;0.004590602591633797;0.5545729994773865
364;0.004864400718361139;0.9443002343177795
365;0.0058712344616651535;0.5035679340362549
366;0.005695032887160778;0.9374400973320007
367;0.0049245310947299;0.8536013960838318
368;0.004684687126427889;1.0298718214035034
369;0.004591711331158876;0.8152967095375061
370;0.004729005973786116;0.9372091889381409
371;0.004742905031889677;0.699791431427002
372;0.004532208200544119;0.9028255343437195
373;0.004334915895015001;0.937180757522583
374;0.004298259038478136;0.9041705131530762
375;0.004228982143104076;0.7982362508773804
376;0.004181280732154846;0.8877098560333252
377;0.004078858997672796;0.7947052121162415
378;0.004187995567917824;0.6686031222343445
379;0.004138026386499405;0.7287804484367371
380;0.0040078856982290745;0.7469112277030945
381;0.003980674315243959;0.7425551414489746
382;0.004173118621110916;0.7034135460853577
383;0.00415439996868372;0.6033570766448975
384;0.004112260416150093;0.8819391131401062
385;0.004069375805556774;0.6128472685813904
386;0.004359944723546505;0.6380741596221924
387;0.00418619392439723;0.6941382884979248
388;0.0039724381640553474;0.838884174823761
389;0.003948296420276165;0.9001241326332092
390;0.00405994663015008;0.7413294315338135
391;0.003955319058150053;0.8405380845069885
392;0.0039461227133870125;0.8929789662361145
393;0.003888083389028907;0.8220024108886719
394;0.0039252326823771;0.9291602373123169
395;0.003877260023728013;0.6673739552497864
396;0.0038546817377209663;0.8204410076141357
397;0.0038478898350149393;0.824918806552887
398;0.003932464402168989;1.0041965246200562
399;0.003976595588028431;1.1055433750152588
400;0.0038640357088297606;0.6687856316566467
401;0.003861292265355587;0.8145706057548523
402;0.024462277069687843;0.2937035858631134
403;0.0332573801279068;0.9036920666694641
404;0.04543757811188698;1.0599584579467773
405;0.033835362643003464;0.948733925819397
406;0.020649001002311707;0.8713758587837219
407;0.01631186157464981;0.6149092316627502
408;0.012675859034061432;0.9403278231620789
409;0.009716583415865898;1.055117130279541
410;0.008996354416012764;1.258701205253601
411;0.007808125577867031;0.5324388742446899
412;0.006696520838886499;0.7568076848983765
413;0.006384579464793205;0.8290860652923584
414;0.006147212814539671;0.7198453545570374
415;0.005893404595553875;0.9459666609764099
416;0.005679954309016466;0.7770047187805176
417;0.005700452718883753;0.5944341421127319
418;0.005608988460153341;0.7465077042579651
419;0.005257295444607735;0.6920251250267029
420;0.0050952015444636345;0.6185182332992554
421;0.00483670923858881;0.6692265272140503
422;0.0047577861696481705;0.645547091960907
423;0.004739097319543362;0.6756336092948914
424;0.004622426815330982;0.5815625190734863
425;0.004669597838073969;0.6694374084472656
426;0.0045415000058710575;0.6001865267753601
427;0.004584516864269972;0.7040025591850281
428;0.004508909769356251;0.6122602224349976
429;0.004351344890892506;0.6832992434501648
430;0.004476387519389391;0.7010034322738647
431;0.004345978610217571;0.6844726800918579
432;0.004263447597622871;0.6200562119483948
433;0.00422483216971159;0.7204121947288513
434;0.004276165273040533;0.6696959137916565
435;0.004185850732028484;0.6745597124099731
436;0.004019942134618759;0.7249704599380493
437;0.004046679474413395;0.6911474466323853
438;0.00408235564827919;0.7259135246276855
439;0.004052400588989258;0.7676885724067688
440;0.004122443031519651;0.6633453369140625
441;0.004033615346997976;0.7711837887763977
442;0.0039923773147165775;0.7980403304100037
443;0.003972584381699562;0.7499549984931946
444;0.003997417166829109;0.8095479011535645
445;0.0039065927267074585;0.7216000556945801
446;0.0038003104273229837;0.7641715407371521
447;0.0037866896018385887;0.8329396843910217
448;0.003694121493026614;0.7523087859153748
449;0.0037749260663986206;0.6854022741317749
450;0.0038178933318704367;0.7837614417076111
451;0.003776958677917719;0.7247774004936218
452;0.0036255153827369213;0.8190909624099731
453;0.003696338040754199;0.801434338092804
454;0.003687602235004306;0.7728149890899658
455;0.0037558674812316895;0.7892619371414185
456;0.0037133744917809963;0.7440885305404663
457;0.0037430617958307266;0.7551712989807129
458;0.0036096498370170593;0.8140103220939636
459;0.0036310150753706694;0.7913187146186829
460;0.0038133447524160147;0.8030492663383484
461;0.0036957282572984695;0.8044877648353577
462;0.003641560673713684;0.8202594518661499
463;0.0035097228828817606;0.7962688207626343
464;0.003477015532553196;0.7836737036705017
465;0.0034197745844721794;0.8103814721107483
466;0.0033987974748015404;0.8175854682922363
467;0.0033864197321236134;0.8941625952720642
468;0.00342192267999053;0.819190502166748
469;0.003457274753600359;0.8360479474067688
470;0.00358799216337502;0.8174703121185303
471;0.0253374595195055;0.3863307237625122
472;0.06324242800474167;0.45047298073768616
473;0.03977165371179581;0.480446994304657
474;0.022943684831261635;0.6126749515533447
475;0.01853608898818493;0.4175313711166382
476;0.013247997500002384;0.6156628131866455
477;0.01023595966398716;0.6523592472076416
478;0.00871318206191063;0.5110145807266235
479;0.007297967094928026;0.5381710529327393
480;0.006727447733283043;0.67826247215271
481;0.006579911336302757;0.6477726697921753
482;0.0059370845556259155;0.681020975112915
483;0.005753869190812111;0.618179440498352
484;0.005593361798673868;0.4926692247390747
485;0.005462737753987312;0.6057302355766296
486;0.005543066188693047;0.5529058575630188
487;0.005500095430761576;0.5606382489204407
488;0.005298471078276634;0.5428245067596436
489;0.005070666782557964;0.5906803607940674
490;0.005014539230614901;0.5551097393035889
491;0.004926611203700304;0.5813601016998291
492;0.004778595641255379;0.7092698812484741
493;0.004557507112622261;0.6631938219070435
494;0.00462246173992753;0.5854544639587402
495;0.004616424906998873;0.5892636775970459
496;0.004347860347479582;0.6093126535415649
497;0.004487292375415564;0.5783949494361877
498;0.0043603782542049885;0.6197530031204224
499;0.004351813346147537;0.5819754600524902
500;0.004436318762600422;0.604890763759613
501;0.004340069368481636;0.6146306395530701
502;0.004280662164092064;0.6256812810897827
503;0.004182619974017143;0.6183456778526306
504;0.004132051486521959;0.6377216577529907
505;0.004078269470483065;0.6846652030944824
506;0.003954439889639616;0.616523802280426
507;0.003970389720052481;0.6406010389328003
508;0.003969963639974594;0.6734084486961365
509;0.0040195174515247345;0.7020525932312012
510;0.003943436313420534;0.7470327615737915
511;0.0038949763402342796;0.6495211720466614
512;0.004330295138061047;0.7678208947181702
513;0.00752233574166894;0.6624992489814758
514;0.006786429788917303;0.49530085921287537
515;0.005585647653788328;0.5128223299980164
516;0.004852448124438524;0.538414716720581
517;0.004599208477884531;0.5883597135543823
518;0.0043548461981117725;0.5782333612442017
519;0.004415974020957947;0.6033045053482056
520;0.004114354029297829;0.6975394487380981
521;0.004353747703135014;0.5451145768165588
522;0.0052077798172831535;0.6090954542160034
523;0.004392120987176895;0.5916286706924438
524;0.004128076136112213;0.6233125925064087
525;0.0040468876250088215;0.6917780041694641
526;0.003906442318111658;0.699374258518219
527;0.0038548666052520275;0.7201643586158752
528;0.0038335458375513554;0.7260686755180359
529;0.003900473937392235;0.585132896900177
530;0.0036557591520249844;0.638584554195404
531;0.003658622270449996;0.6775856018066406
532;0.00365301501005888;0.7682073712348938
533;0.0035819560289382935;0.7471109628677368
534;0.0035767131485044956;0.6711322069168091
535;0.0034840961452573538;0.6699249148368835
536;0.0034452578984200954;0.6856040954589844
537;0.003497615223750472;0.7018854022026062
538;0.003811319824308157;0.8761695623397827
539;0.003657194320112467;0.5941300988197327
540;0.0035697496496140957;0.6521473526954651
541;0.0034507447853684425;0.7181214094161987
542;0.0034922726918011904;0.6589668989181519
543;0.0034504851792007685;0.6225384473800659
544;0.003415910992771387;0.6576597094535828
545;0.003373668761923909;0.7032280564308167
546;0.0034528926480561495;0.6633942127227783
547;0.0033726347610354424;0.617817223072052
548;0.003339270129799843;0.6414797902107239
549;0.003227229230105877;0.7379987239837646
550;0.00329265627078712;0.6152386665344238
551;0.003259975230321288;0.7053773999214172
552;0.00316385249607265;0.7402368187904358
553;0.003152019577100873;0.7259342670440674
554;0.003126387484371662;0.7446299195289612
555;0.0031341719441115856;0.6955544352531433
556;0.003152892692014575;0.707024335861206
557;0.0031826109625399113;0.6687744855880737
558;0.0032463751267641783;0.6908366680145264
559;0.0032771339174360037;0.714632511138916
560;0.0031336129177361727;0.7718086242675781
561;0.003198933554813266;0.7205346822738647
562;0.0030969837680459023;0.6455175280570984
563;0.003323711222037673;0.6422541737556458
564;0.0033052158541977406;0.6402536034584045
565;0.003106896299868822;0.7211018204689026
566;0.0031254671048372984;0.6765857934951782
567;0.003178392304107547;0.7680507898330688
568;0.003200554521754384;0.7137195467948914
569;0.0030985474586486816;0.7120931148529053
570;0.0030424087308347225;0.7961857318878174
571;0.0029405660461634398;0.7524658441543579
572;0.0029770787805318832;0.7638598680496216
573;0.003041253425180912;0.7709172964096069
574;0.0029912861064076424;0.7361305952072144
575;0.0029541917610913515;0.7340834140777588
576;0.0030032219365239143;0.7792031764984131
577;0.002911515301093459;0.8245945572853088
578;0.0029686600901186466;0.8607001304626465
579;0.0029883224051445723;0.7285208106040955
580;0.0029258327558636665;0.7970430254936218
581;0.0029726021457463503;0.8293956518173218
582;0.0029431418515741825;0.7351639270782471
583;0.0030321022495627403;0.7021629214286804
584;0.002967803506180644;0.7753503322601318
585;0.002907487563788891;0.7392675280570984
586;0.0028588236309587955;0.7121122479438782
587;0.0029134072829037905;0.7354122996330261
588;0.002928317990154028;0.7255657911300659
589;0.0028415266424417496;0.7972027659416199
590;0.0028635761700570583;0.787096381187439
591;0.0029564371798187494;0.9213516712188721
592;0.002918504411354661;0.7465606927871704
593;0.002932359231635928;0.8314031362533569
594;0.00288515817373991;0.8085757493972778
595;0.002917364239692688;0.8067598938941956
596;0.002868646290153265;0.7973120808601379
597;0.002885739551857114;0.7779906392097473
598;0.002861159387975931;0.8726634383201599
599;0.0029257982969284058;0.733079195022583
600;0.0029571750201284885;0.7205221056938171
601;0.00299281207844615;0.678907573223114
602;0.0029363767243921757;0.8366612792015076
603;0.0028808044735342264;0.7503210306167603
604;0.0027948978822678328;0.7533397078514099
605;0.0027063859160989523;0.7531463503837585
606;0.0027321537490934134;0.845798671245575
607;0.0027179173193871975;0.7001165151596069
608;0.0028461089823395014;0.9514749050140381
609;0.0028468347154557705;0.7625075578689575
610;0.0027651432901620865;0.7539531588554382
611;0.002657131524756551;0.7603059411048889
612;0.0026916649658232927;0.8005757331848145
613;0.002663019811734557;0.9217613935470581
614;0.0026661590673029423;0.727994978427887
615;0.002668736968189478;0.8924362659454346
616;0.002617301419377327;0.8389158844947815
617;0.002713509602472186;0.7884050011634827
618;0.0027870661579072475;0.912651002407074
619;0.0026577201206237078;0.9103999137878418
620;0.002668522298336029;0.831139087677002
621;0.002665929729118943;0.8918740153312683
622;0.0025976726319640875;0.8635740876197815
623;0.0026629981584846973;0.8667431473731995
624;0.002644738182425499;0.8097837567329407
625;0.0025996072217822075;0.9396166801452637
626;0.002560868626460433;0.8335342407226562
627;0.0027469447813928127;0.8942869305610657
628;0.0029360235203057528;1.5078423023223877
629;0.003178133862093091;0.7033944129943848
630;0.0029153628274798393;0.7033883929252625
631;0.0027417277451604605;0.9587399959564209
632;0.0026405653916299343;0.7920346260070801
633;0.002609357936307788;0.8026075959205627
